,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-0.073051214,0.14330792,0.060569305,0.03423376,0.06430666,-0.32373577,0.1502998,0.445635,-0.14134195,-0.13673417,-0.087659255,-0.28910682,-0.0096263895,0.06639378,0.1020827,-0.19685681,0.044230975,-0.14263105,-0.09918032,-0.32167497,0.12792218,0.07862358,0.04699321,-0.11160697,-0.0044298978,0.035708953,-0.11963589,-0.12770565,-0.16764754,0.05683491,0.16869922,-0.018639384,0.08220576,-0.17680779,-0.050243273,0.29036435,0.03715247,-0.21368182,-0.13529544,-0.30932766,0.0056165396,-0.14047849,-0.093212835,0.07357056,0.1289241,-0.09096298,-0.1809162,-0.09702812,0.18274604,0.11343698,0.061362404,-0.20705864,-0.050808366,-0.020821225,-0.11881291,0.0705926,0.09250821,-0.05651498,-0.17507856,0.098457366,0.04243178,0.020147,0.05203376,-0.07317552,-0.19958648,0.21061184,0.0064306315,0.20548987,-0.25863174,0.2451588,-0.11326028,0.14927459,0.18613498,0.023157062,0.19532527,0.14111564,0.044447456,-0.019693978,-0.17590943,0.030230425,-0.13807379,0.035444107,-0.15900798,0.1862414,-0.102933876,-0.005085262,0.07726123,0.11369402,0.22722176,0.050191943,0.25742117,0.125835,0.06607774,0.014295329,0.32878205,0.1438883,0.13952002,-0.16045271,0.037673686,-0.011908884
11,-0.05535116,0.12647602,0.04380178,0.040336803,0.060763784,-0.2639577,0.12321114,0.36464098,-0.116137676,-0.10801979,-0.07320628,-0.22900838,-0.017159443,0.05475996,0.08516327,-0.1692735,0.03118139,-0.120632894,-0.08744662,-0.26214296,0.10185161,0.057048466,0.03402867,-0.096915364,-0.0077212416,0.017069722,-0.103499636,-0.094062164,-0.13818707,0.04267318,0.13759492,-0.023035567,0.0596808,-0.1505152,-0.045715604,0.2328582,0.028857622,-0.17180003,-0.11219455,-0.25683528,-0.0027624066,-0.11541375,-0.06864115,0.061271492,0.10817123,-0.070115186,-0.1351005,-0.07767664,0.15183528,0.10019942,0.058007278,-0.17270355,-0.028675871,-0.014102458,-0.10717748,0.057625547,0.081246056,-0.037577134,-0.14918754,0.07379157,0.04382614,0.01971736,0.041805554,-0.063509695,-0.16009189,0.17438573,0.020948743,0.18105838,-0.22110723,0.20443022,-0.09932388,0.12296,0.15715377,0.01573756,0.16016957,0.113010645,0.02537877,-2.1101547e-05,-0.14155492,0.015600323,-0.119417675,0.031964872,-0.14178677,0.14099458,-0.06746464,-0.008563085,0.060855906,0.08299328,0.18946889,0.043367654,0.20779935,0.0981554,0.044813927,0.009675492,0.27906746,0.11140478,0.09762669,-0.12885214,0.021833174,-0.0051280945
12,-0.060748443,0.100833386,0.048311606,0.023010058,0.05731404,-0.22670355,0.111706786,0.3316465,-0.09003247,-0.099096,-0.076439366,-0.21598445,-0.020982353,0.04917294,0.06655948,-0.15589616,0.031134328,-0.099514045,-0.06783689,-0.23141131,0.09131695,0.060991798,0.029944884,-0.07122366,0.0017798976,0.030231383,-0.095657155,-0.0825082,-0.12926726,0.04725999,0.11959538,-0.012024231,0.05416538,-0.13565277,-0.046141967,0.20006287,0.018249633,-0.16321723,-0.0919774,-0.22647549,0.003183466,-0.09481906,-0.06630689,0.047524717,0.08996352,-0.07129196,-0.12142429,-0.07542232,0.13319087,0.086586215,0.056468647,-0.15769744,-0.030564083,-0.023163995,-0.088547744,0.047594752,0.06801629,-0.03771759,-0.12432609,0.07622147,0.027820297,0.011559182,0.04428798,-0.053331967,-0.14364554,0.15104906,0.020895202,0.15492742,-0.20169365,0.18353334,-0.08001564,0.10866709,0.14358158,0.004363307,0.1418063,0.09612158,0.0331488,-0.01601073,-0.13368443,0.017791403,-0.11488086,0.025323838,-0.12145815,0.13988434,-0.07283723,-0.00832552,0.068541475,0.076949626,0.1574574,0.035211727,0.1864343,0.08883779,0.055486023,-0.001930994,0.24868557,0.10561911,0.10408203,-0.10754521,0.031040212,0.0052447272
13,-0.06446306,0.10733008,0.025201106,0.02613022,0.042643584,-0.2149608,0.09276567,0.2826195,-0.095786095,-0.08548154,-0.07013164,-0.182575,-0.023129318,0.04019945,0.074914284,-0.12659925,0.036546614,-0.08895262,-0.068043195,-0.2133161,0.0923803,0.056270074,0.0347467,-0.06591614,0.010220886,0.030034782,-0.09077515,-0.08955896,-0.11338845,0.04165094,0.12325786,-0.0069724796,0.05600781,-0.12710987,-0.031109747,0.18423863,0.013376696,-0.1308863,-0.08263119,-0.20830542,0.0023358793,-0.09756603,-0.05228364,0.047778867,0.08691213,-0.06153263,-0.121590644,-0.06308874,0.13227554,0.07117484,0.04462801,-0.1359294,-0.035905737,-0.011733297,-0.08372191,0.050379753,0.071325816,-0.03805984,-0.12521082,0.069937654,0.03983533,0.023783326,0.038150232,-0.039629977,-0.115956016,0.1345248,0.019414835,0.14613134,-0.16787718,0.16129488,-0.08004541,0.0875203,0.11733365,0.011738846,0.13830967,0.09580441,0.022631204,0.00087938044,-0.10956593,0.010588829,-0.09318208,0.011601352,-0.100344144,0.12290339,-0.057461783,-0.0021605256,0.0649138,0.0803352,0.14455508,0.021748148,0.17585917,0.09053268,0.04678481,0.0034879546,0.21611539,0.09113877,0.094545715,-0.10539668,0.014705967,0.00899325
14,-0.051890556,0.11627935,0.039130624,0.023883414,0.06323211,-0.2387762,0.11975177,0.33146846,-0.092156254,-0.10355868,-0.0627285,-0.22189157,-0.02138911,0.043081425,0.06657443,-0.14169069,0.041305393,-0.107331276,-0.07190451,-0.236828,0.10550494,0.06647067,0.029705131,-0.08300412,-0.0054489924,0.028373536,-0.08705362,-0.09536968,-0.12093222,0.03467684,0.12021577,-0.015782699,0.05471496,-0.14447777,-0.048159603,0.20463584,0.035668615,-0.14951219,-0.09568934,-0.22164507,0.013699568,-0.10546567,-0.056024324,0.05236636,0.10603953,-0.0538389,-0.13688664,-0.07275477,0.14272164,0.08805903,0.054478515,-0.14703368,-0.027532527,-0.026270593,-0.09433416,0.045385085,0.0834272,-0.033811063,-0.13436674,0.07400124,0.030814968,0.010704838,0.040621877,-0.048508085,-0.13611437,0.15900147,0.009526011,0.15441449,-0.19416335,0.18038473,-0.092642516,0.095195286,0.1479324,0.008423703,0.14302133,0.08841741,0.03860952,-0.00657823,-0.12445312,0.020268742,-0.11480767,0.021724202,-0.12038253,0.12184331,-0.0624454,-0.004571699,0.069945455,0.08745287,0.16231646,0.025891382,0.19376981,0.094626956,0.055518042,0.013211758,0.2499782,0.10138251,0.09614231,-0.1070192,0.018434886,0.007169277
15,-0.081335425,0.13905782,0.050072495,0.04889995,0.062060688,-0.29685348,0.13593411,0.40997094,-0.13119105,-0.10834653,-0.09389721,-0.27306217,-0.022543136,0.07079337,0.08433491,-0.19099584,0.031286012,-0.12374919,-0.090322316,-0.2852131,0.1181421,0.08202437,0.03136165,-0.100824356,-0.0040266514,0.028009595,-0.11200904,-0.10493073,-0.16114853,0.03981269,0.15530375,-0.025469953,0.07109171,-0.1608221,-0.059312265,0.27178743,0.041850097,-0.20278765,-0.12692618,-0.2758404,0.015111677,-0.13398328,-0.08713429,0.06954145,0.12933822,-0.067646876,-0.17207299,-0.09877475,0.17743611,0.09365685,0.057196528,-0.193117,-0.030667657,-0.012606956,-0.1174447,0.07082756,0.10045851,-0.052191347,-0.15871188,0.09439377,0.04940312,0.018758893,0.04085551,-0.0726105,-0.16703387,0.18396744,0.011510724,0.20652686,-0.23830822,0.23447374,-0.11723725,0.12779617,0.18040217,0.007861611,0.18669957,0.1308285,0.034554787,-0.011000965,-0.1587442,0.016431483,-0.14123674,0.023142258,-0.15534875,0.16787575,-0.09218516,-0.003053772,0.06991575,0.09398803,0.21290998,0.050853606,0.22697082,0.11825123,0.055970155,-0.0031350374,0.30304906,0.14042489,0.12673141,-0.13303351,0.03835464,0.0039525176
16,-0.057458036,0.09540494,0.043044817,0.031482693,0.059239537,-0.22756445,0.10864362,0.3263014,-0.09792497,-0.09220484,-0.074817955,-0.21611556,-0.021078307,0.060777538,0.06215132,-0.13703385,0.020663511,-0.10182996,-0.076311186,-0.2351082,0.10375301,0.0658817,0.031969942,-0.07332319,0.0024984153,0.032557122,-0.078696996,-0.1002106,-0.1313684,0.03728731,0.12904307,-0.018151825,0.053894382,-0.14173712,-0.03769351,0.21232757,0.030718915,-0.15601437,-0.10151536,-0.23368192,0.0042951778,-0.109554514,-0.07055707,0.05401597,0.10517666,-0.05845861,-0.1372823,-0.07488288,0.14632252,0.084986806,0.043672424,-0.1558935,-0.0303826,-0.013584501,-0.08694937,0.05428369,0.06478757,-0.049709328,-0.13929132,0.06936109,0.042314697,0.021316445,0.038332064,-0.049780037,-0.13710655,0.15330146,0.0024806508,0.1614638,-0.18399328,0.18531725,-0.07723954,0.1104732,0.1382912,0.007865193,0.1412514,0.08600255,0.03688145,-0.014610402,-0.11590638,0.012877925,-0.10431706,0.009765226,-0.12989935,0.12032988,-0.075339526,-0.0066067604,0.052473284,0.075246714,0.15561648,0.029060012,0.18812305,0.09604643,0.057289597,0.012286301,0.2361218,0.11107357,0.0850759,-0.11448156,0.016583886,0.0017124511
17,-0.06335782,0.12454391,0.044974163,0.028790597,0.06674695,-0.26120818,0.13218586,0.35800633,-0.11381352,-0.107438,-0.0823568,-0.23659714,-0.0057030953,0.05448981,0.08696214,-0.17279115,0.036461975,-0.11434165,-0.0749994,-0.26065773,0.11327097,0.06076921,0.025833195,-0.09334848,-0.0012331255,0.021158298,-0.09987684,-0.10757096,-0.1395722,0.042246915,0.13923113,-0.011222271,0.0504007,-0.15247346,-0.041221112,0.23953474,0.017887535,-0.16323058,-0.0975535,-0.25236046,0.01491888,-0.12244034,-0.061957054,0.058196247,0.10971511,-0.072043695,-0.1476001,-0.0804269,0.155568,0.09209263,0.061948385,-0.15559104,-0.026244747,-0.022336146,-0.089242056,0.05710894,0.08459109,-0.040661365,-0.14756636,0.079632476,0.03579512,0.013772209,0.033071563,-0.058507826,-0.14528728,0.16676207,0.013598742,0.17454638,-0.20336106,0.19117925,-0.09177407,0.104221165,0.15751791,0.020504318,0.16396703,0.11152732,0.039552446,-0.0011225161,-0.13138063,0.027649192,-0.12193899,0.03033437,-0.1280037,0.14032234,-0.065799296,-0.0028552115,0.07721705,0.09168481,0.18842265,0.037048694,0.2116872,0.10454934,0.06039275,0.0033142061,0.27655023,0.12350073,0.10225656,-0.12624685,0.030362606,-0.009870295
18,-0.055363618,0.10808959,0.03582732,0.039162036,0.06552712,-0.26435977,0.12869765,0.36806178,-0.11793336,-0.11022778,-0.08386127,-0.2369478,-0.0128680365,0.06786681,0.08680222,-0.16459987,0.036829606,-0.10618461,-0.074151,-0.24942648,0.11366977,0.059229005,0.02803412,-0.093596265,0.008516573,0.022848772,-0.10636609,-0.0932151,-0.13435794,0.040264014,0.15082304,-0.015818762,0.05546645,-0.15121263,-0.046680477,0.22974585,0.031473618,-0.16636764,-0.09777044,-0.26151508,0.0039666756,-0.11964648,-0.06292845,0.060824435,0.10556571,-0.06574745,-0.15097654,-0.07715919,0.16529365,0.089497335,0.04985486,-0.17528352,-0.03823262,-0.019831149,-0.09656106,0.06781705,0.07678117,-0.04295694,-0.13897592,0.07938812,0.042860344,0.028916733,0.051001605,-0.05395126,-0.1612181,0.17765693,0.018146766,0.18263546,-0.21613991,0.20493303,-0.08821462,0.10977084,0.1623465,0.013139264,0.16794997,0.104317784,0.028530063,-0.002151872,-0.14930777,0.01196807,-0.12432544,0.02085597,-0.1370494,0.15134996,-0.06700381,-0.008926456,0.06946643,0.091854595,0.17842147,0.029404698,0.21206586,0.098034106,0.058932535,0.015676122,0.27564725,0.12017217,0.11039227,-0.1282594,0.031532515,-0.0017579517
19,-0.05438139,0.11556609,0.04105155,0.038595833,0.044677168,-0.23146659,0.12506753,0.3269927,-0.10211833,-0.10142035,-0.07152765,-0.21047902,-0.004736724,0.05319427,0.07642532,-0.15091239,0.04023425,-0.11174868,-0.08376062,-0.23868197,0.0958304,0.06595413,0.021626975,-0.08448972,-0.0077087884,0.02832326,-0.092444405,-0.1026648,-0.12670796,0.048421834,0.12732,-0.01988947,0.05789689,-0.13963354,-0.05311775,0.22319554,0.018008325,-0.16486646,-0.098987296,-0.23822248,0.0069185714,-0.09490707,-0.05986708,0.05826784,0.10020602,-0.06238184,-0.13610497,-0.08072653,0.14730598,0.08619417,0.041188587,-0.15977179,-0.042581573,-0.024098773,-0.08766852,0.06260203,0.078137785,-0.03765782,-0.12839574,0.07010631,0.037309587,0.007916712,0.038189955,-0.06008572,-0.14259042,0.16230692,0.0038026534,0.15621549,-0.20423059,0.1827275,-0.09256821,0.10648696,0.146421,0.005609649,0.1408509,0.09970833,0.034882937,-0.0013437425,-0.13207121,0.013469775,-0.114148736,0.020025365,-0.122938745,0.13527577,-0.06200277,-0.010411675,0.062124908,0.077124484,0.1655423,0.026831722,0.18754968,0.095202774,0.04140861,0.015444876,0.24165317,0.09854927,0.088747814,-0.10886817,0.030703634,0.006379796
